"sampleID","read_count","g_Acidaminococcus","g_Acinetobacter","g_Actinobaculum","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Aeromonas","g_Agrobacterium","g_Alistipes","g_Alloiococcus","g_Alloprevotella","g_Alloscardovia","g_Anaerococcus","g_Anaeroglobus","g_Anoxybacillus","g_Aquabacterium","g_Arcanobacterium","g_Arthrobacter","Atopobium_deltae","Atopobium_minutum","g_Bacillus","g_Bacteroides","g_Barnesiella","g_Bifidobacterium","g_Bilophila","g_Blautia","g_Bradyrhizobium","g_Brevibacterium","g_Bulleidia","g_Burkholderia","g_Butyricimonas","g_Campylobacter","g_Capnocytophaga","g_Cardiobacterium","g_Catonella","g_Chlamydia","g_Chryseobacterium","g_Citrobacter","g_Cloacibacterium","BVAB2","BVAB1","g_Clostridioides","g_Clostridium","g_Collinsella","g_Comamonas","g_Corynebacterium","g_Criibacterium","g_Cronobacter","g_Curtobacterium","g_Cutibacterium","g_Dakarella","g_Delftia","g_Dermabacter","g_Desulfovibrio","g_Dialister","g_Dorea","g_Eggerthella","g_Eggerthia","g_Eikenella","g_Enterobacter","g_Enterococcus","g_Eremococcus","g_Erwinia","g_Erysipelatoclostridium","g_Escherichia","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Fannyhessea","g_Fenollaria","g_Filifactor","g_Finegoldia","g_Fusobacterium","Gardnerella_vaginalis","g_Gemella","g_Geobacillus","g_Gleimia","g_Globicatella","g_Granulicatella","g_Haemophilus","g_Hafnia","g_Herbaspirillum","g_Janibacter","g_Janthinobacterium","g_Jonquetella","g_Klebsiella","g_Lachnoanaerobaculum","g_Lachnoclostridium","g_Lachnospira","g_Lactiplantibacillus","Lactobacillus_acidophilus","Lactobacillus_amylovorus","Lactobacillus_casei","Lactobacillus_coleohominis","Lactobacillus_crispatus","Lactobacillus_curvatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_helveticus","Lactobacillus_iners","Lactobacillus_jensenii","Lactobacillus_johnsonii","Lactobacillus_kefiranofaciens","Lactobacillus_kitasatonis","Lactobacillus_mucosae","Lactobacillus_mulieris","Lactobacillus_reuteri","Lactobacillus_rhamnosus","Lactobacillus_ruminis","Lactobacillus_vaginalis","g_Lactococcus","g_Lancefieldella","g_Leptotrichia","g_Leuconostoc","g_Ligilactobacillus","g_Limosilactobacillus","g_Listeria","g_Mageeibacillus","g_Massilia","g_Megasphaera","g_Methylobacterium","g_Micrococcus","g_Mobiluncus","g_Mogibacterium","g_Moraxella","g_Morganella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Odoribacter","g_Olegusella","g_Oligella","g_Olsenella","g_Pantoea","g_Parabacteroides","g_Paraburkholderia","g_Paracoccus","g_Parvimonas","g_Pauljensenia","g_Pectobacterium","g_Pediococcus","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phocaeicola","g_Photobacterium","g_Porphyromonas","Prevotella_amnii","Prevotella_baroniae","Prevotella_bergensis","Prevotella_bivia","Prevotella_buccae","Prevotella_buccalis","Prevotella_colorans","Prevotella_copri","Prevotella_corporis","Prevotella_dentalis","Prevotella_denticola","Prevotella_disiens","Prevotella_histicola","Prevotella_intermedia","Prevotella_lascolaii","Prevotella_loescheii","Prevotella_marshii","Prevotella_melaninogenica","Prevotella_micans","Prevotella_nigrescens","Prevotella_oralis","Prevotella_oris","Prevotella_pleuritidis","Prevotella_ruminicola","Prevotella_shahii","Prevotella_stercorea","Prevotella_timonensis","Prevotella_veroralis","g_Propionimicrobium","g_Pseudoflavonifractor","g_Pseudoglutamicibacter","g_Pseudomonas","g_Psychrobacter","g_Rahnella","g_Ralstonia","g_Raoultella","g_Rhodococcus","g_Roseburia","g_Rothia","g_Ruminococcus","g_Sanguibacter","g_Schaalia","g_Serratia","g_Shigella","g_Slackia","Sneathia_amnii","Sneathia_sanguinegens","g_Solobacterium","g_Sphingobium","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Sutterella","g_Tannerella","g_Treponema","g_Trueperella","g_Ureaplasma","g_Urinicoccus","g_Vaginella","g_Varibaculum","g_Variovorax","g_Veillonella","g_Weissella","g_Winkia","g_Xanthomonas","g_Eubacterium","I.A_sim","I.B_sim","II_sim","III.A_sim","III.B_sim","IV.A_sim","IV.B_sim","IV.C0_sim","IV.C1_sim","IV.C2_sim","IV.C3_sim","IV.C4_sim","V_sim","subCST","score","CST"
"subject_86_day_31",1735275,90,35,0,0,0,0,0,0,0,0,0,0,4033,0,0,0,0,0,0,0,13,174,0,64,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,0,0,8678,0,41,0,0,588,16,0,0,0,0,0,0,0,0,1091,0,0,150,0,0,0,10479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,35,1651527,0,0,187,35,12758,16456,0,0,0,0,0,29,0,0,371,0,0,0,0,0,706,0,0,945,0,0,1103,0,0,48,0,22,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3852,0,208,0,76,0,0,13,6928,0,2798,271,17,975,0,0,29,0,0,0,0,0,0,0,0,0,0,16,0,0,0,465,0,0,0,0,1010,0,0,49,0,0,33,0,122,0,37,0,0,0,0,0,0,105,2080,0,121,0,0,0,0,2749,0,0,535,0,0,0,1221,0,121,0.999817878363678,0.918001689596215,0.00482970249366905,0.00567029357349584,0.103563297613005,0.00174662031572605,0.0109582184618464,0.0431719854332957,0.00659746740342896,0.0267838024097659,0.00272876767460949,0.00814367751737353,0.0321848798547695,"I-A",0.999817878363678,"I"
"subject_86_day_28",1424272,0,499,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,48,59,0,58,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,27867,0,36,0,0,16,0,0,0,0,0,72,0,0,0,1515,0,0,78,0,0,0,752,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,30,1355579,0,0,88,51,8637,9624,0,0,0,0,0,20,0,0,320,20,0,0,0,0,622,0,0,1017,0,0,1982,0,0,132,0,0,0,15,0,0,0,0,0,0,0,0,17,0,0,0,0,0,137,0,111,0,52,0,0,0,233,0,21,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,41,0,0,0,19,44,0,0,0,0,0,0,0,0,64,1390,15,572,0,0,0,0,9476,0,0,12,0,0,0,267,72,53,0.999417520590688,0.916886635795775,0.00463517377187654,0.00492569924663376,0.102651895137032,0.00161549056523578,0.0106568946849212,0.0421717974716909,0.00661399079170755,0.0267913154173852,0.0026122322381652,0.00781394027790072,0.0306066620414462,"I-A",0.999417520590688,"I"
"subject_86_day_8",2041284,0,0,0,13,0,41,0,0,0,0,0,0,78,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,48,0,49,0,0,118,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,166,1329797,0,0,1407,38,665331,27762,0,0,0,14,0,144,0,0,2286,0,0,0,0,0,4048,0,0,882,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,109,648,17,398,0,0,0,0,1520,0,0,0,0,0,0,1948,0,0,0.760293167624829,0.86478990109117,0.0261330620942041,0.281823302381078,0.431153462311665,0.0287888279847936,0.069081049880435,0.092499073826496,0.0143326843722688,0.0309122292614806,0.0028884536042594,0.0651740440018005,0.145112365441318,"I-B",0.86478990109117,"I"
"subject_86_day_22",818517,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,21,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,134,0,14,0,0,25,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,37,785886,0,0,438,30,14630,11381,0,0,0,0,0,32,0,0,408,0,0,0,0,0,638,0,0,582,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,31,0,0,0,0,0,415,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,141,0,0,0,0,0,0,1016,0,0,0,0,0,0,138,0,23,0.999722563015658,0.915254194996862,0.00539426116134541,0.0112460858926013,0.109025877478882,0.00221995420632194,0.0118798169827599,0.0427545241829532,0.00660848879146105,0.0267614542825311,0.0025458636098397,0.00879215134184359,0.0361143887729791,"I-A",0.999722563015658,"I"
"subject_86_day_32",1493046,17,14,0,0,0,0,0,0,0,0,0,0,934,0,0,0,0,0,0,0,13,37,0,125,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,2966,0,52,0,0,174,15,0,0,0,0,0,0,0,0,1319,0,0,201,0,0,0,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,33,1443956,0,0,146,26,9039,12981,0,0,0,0,0,21,0,0,353,0,0,0,0,0,683,0,0,1627,0,0,265,0,0,0,0,13,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,0,77,0,0,0,0,0,2933,0,1310,99,0,455,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,1645,0,0,52,0,0,0,0,124,0,0,0,0,0,0,0,0,64,1044,0,43,0,0,0,0,3673,0,0,170,0,0,0,253,0,364,0.999835297058677,0.909806732640052,0.00464735183485366,0.00489738299354103,0.101958305094584,0.00160864553107606,0.0105735288847693,0.0417887340557743,0.00642491918558971,0.026560644005161,0.00262246993280339,0.00763074222288151,0.0311834704214437,"I-A",0.999835297058677,"I"
"subject_86_day_7",1451370,50,0,0,0,0,19,0,15,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,140,0,32,0,0,57,0,0,0,0,0,0,0,0,0,1014,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,112,1097638,0,0,676,45,328175,12297,0,0,0,0,0,128,0,0,1784,0,0,0,0,0,3142,0,0,846,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,270,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,63,357,0,175,0,0,0,0,1657,0,0,0,0,0,0,445,0,0,0.889859582003313,0.946830954688766,0.0181722079204724,0.167404330571219,0.293433064755081,0.0179759112900944,0.045790175698084,0.0738215228350463,0.0116000612941015,0.0303701014713303,0.00283985018376982,0.0426032675890776,0.0984298143077061,"I-B",0.946830954688766,"I"
"subject_86_day_10",1538917,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,60,0,32,0,0,31,0,0,0,0,0,0,0,0,0,999,0,0,57,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,83,1317825,0,0,569,0,196916,14485,0,0,0,0,0,83,0,0,799,0,0,0,0,0,1764,0,0,1189,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,130,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,51,0,0,19,0,36,0,0,0,0,0,0,0,0,63,156,0,92,0,0,0,0,340,0,0,0,0,0,0,528,0,107,0.969752625369267,0.958916594752586,0.0113950316535186,0.0816745781947899,0.191024205594663,0.00935520540383272,0.0272440632456033,0.0573202055710544,0.00906213132618439,0.028903808946058,0.00271274202785194,0.0242726609596976,0.0641189183740504,"I-A",0.969752625369267,"I"
"subject_86_day_5",801251,0,0,0,0,0,30,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,243,0,266,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383,0,0,0,521,0,44,30,0,119,41,0,0,0,0,0,0,0,0,1081,0,0,62,0,0,0,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,413657,0,0,553,0,315801,25014,0,0,0,0,0,38,0,0,434,0,0,0,0,0,642,0,0,686,0,0,510,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,278,0,65,0,0,0,555,0,137,38,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,698,0,0,33,0,0,28,0,120,0,0,0,0,0,0,0,0,82,20138,0,1422,0,0,0,0,9735,0,0,25,0,0,0,613,0,49,0.587969543133357,0.722053486780285,0.0340040537026431,0.405423274753041,0.591760919647247,0.0411609705168795,0.0961920942304873,0.116465950393215,0.0184513394881307,0.0316663947742577,0.00463436096096873,0.111256228683557,0.208967289793647,"I-B",0.722053486780285,"I"
"subject_86_day_15",2452052,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,20,437,0,68,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,606,0,63,0,0,56,22,0,0,0,0,0,0,0,0,901,0,0,184,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,922,0,45,2410871,0,0,143,82,17616,7783,0,0,0,0,0,28,0,0,549,0,0,0,0,0,921,0,0,1250,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,101,0,647,0,0,0,0,0,311,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,0,71,0,0,55,0,125,0,0,0,0,0,0,0,0,111,115,13,23,0,0,0,0,5201,0,0,0,0,0,0,64,0,301,0.99921270909484,0.901013066821541,0.00458656366280016,0.00531500253538272,0.101607554192626,0.00162001922334184,0.010481884298873,0.0408600630401487,0.00633740895954138,0.0263593558785365,0.00249934459728584,0.00733614866988462,0.0287140125035723,"I-A",0.99921270909484,"I"
"subject_86_day_21",1029302,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,80,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,1009432,0,0,434,22,3343,10848,0,0,0,0,0,0,0,0,172,0,0,0,0,0,232,0,0,479,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,37,89,0,0,0,0,0,0,1600,0,0,0,0,0,0,80,0,0,0.999388410090604,0.90242841568491,0.00460499327607623,0.00343290219129763,0.099736627648938,0.00142715652211998,0.0101176126327401,0.0407133614642759,0.00628467359464691,0.0263642233794839,0.00249459868123698,0.00697406405075447,0.0310988622411355,"I-A",0.999388410090604,"I"
"subject_86_day_13",2594423,15,89,0,0,0,0,0,15,0,0,0,0,901,0,0,0,0,0,0,0,76,2731,0,969,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,5473,0,78,0,35,321,322,61,0,0,0,0,0,0,0,1044,0,0,1419,0,0,0,2059,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,50,0,0,896,0,71,2512246,0,0,352,43,30985,9123,0,0,0,0,0,47,0,0,637,11,0,0,0,0,1166,0,0,2071,0,0,1514,0,0,97,0,0,0,50,0,0,0,0,0,0,143,0,0,0,0,0,0,0,478,0,3662,0,15,0,0,0,895,0,305,158,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,2311,0,0,114,0,0,414,0,1147,0,0,0,0,0,0,0,0,167,324,14,456,0,0,0,0,2928,0,0,34,0,18,0,295,38,2592,0.999715814822221,0.909446434378292,0.00489327261053998,0.00786914260957002,0.105035991736496,0.00189561969382791,0.0111345656436638,0.0419469829786982,0.00655885430502212,0.0266015047022594,0.00271431864578807,0.00800205909677835,0.0301140804829752,"I-A",0.999715814822221,"I"
"subject_33_day_9",879476,0,0,0,32,0,175,0,0,0,0,0,0,120,0,0,0,0,0,0,29,0,441,0,0,0,0,17,0,0,0,0,20,0,0,0,0,0,0,0,0,907,0,0,0,0,844,0,0,0,476,15,42,0,0,101,0,0,0,0,0,90,0,0,0,0,0,0,61,0,0,0,568,0,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,205453,0,0,38,0,634455,14632,0,0,0,0,0,19,0,0,1004,0,0,0,0,0,1642,0,0,760,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,119,327,0,0,20,0,0,2410,0,0,33,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,28,0,0,3931,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,77,388,0,695,0,0,0,0,5443,0,0,15,0,376,0,310,30,65,0.179585720445837,0.241056667504647,0.0481898201312024,0.881085454337523,0.933540519897903,0.0603311455504098,0.132868099782497,0.106599363616021,0.0201857502252418,0.0205243296426098,0.00197026874322768,0.132063693292716,0.274195836538466,"III-B",0.933540519897903,"III"
"subject_33_day_6",2224169,0,0,0,0,0,69,0,0,0,0,0,0,151,0,0,0,0,0,0,47,0,1328,0,0,0,0,15,0,0,0,0,105,0,0,0,0,0,0,0,0,534,0,0,0,0,355,0,0,0,72,13,21,0,0,81,0,0,0,0,0,0,0,0,0,0,0,12,167,0,0,0,320,0,278279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,108,1501292,0,0,442,0,352829,22515,16,0,0,0,0,33,0,0,1426,0,0,0,0,0,3123,0,0,434,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,409,1303,0,0,0,0,0,1089,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,19,0,0,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,48504,0,227,0,0,0,0,5337,0,0,37,0,74,0,40,0,103,0.843996270271752,0.949540655964673,0.0259113917129278,0.125640651732822,0.272877109937888,0.0541726813609441,0.116433427805727,0.0827451270796632,0.0138321242492749,0.0327929056372957,0.00411557886793859,0.0585146865922984,0.0996557088731213,"I-B",0.949540655964673,"I"
"subject_33_day_12",1479552,0,14,0,169,30,3000,0,0,0,0,251,20,2697,24,0,0,0,0,0,134,17,295,0,44,39,0,36,36,0,0,0,195,35,0,35,0,0,0,0,0,1568,0,0,0,0,11198,0,0,0,2004,242,37,436,0,2441,0,0,0,0,0,362,0,0,0,0,0,0,36,0,0,0,6327,420,10477,546,0,0,0,60,633,0,0,0,0,0,0,25,0,0,0,0,0,0,63,324680,0,0,651,0,985985,61331,0,0,0,0,0,22,0,0,857,18,43,0,0,28,1398,0,0,1246,117,0,409,0,0,22,0,0,0,50,124,0,32,0,0,0,0,0,0,0,0,0,0,0,1685,426,282,0,202,33,0,33,5526,79,490,31,0,78,0,96,66,1645,31,0,0,0,3162,0,361,32,110,219,0,0,0,728,428,129,0,0,6600,0,0,28,0,0,0,634,0,0,42,0,0,14,0,0,22,96,11951,18,11742,0,77,128,0,933,22,0,93,0,6347,0,3889,0,86,0.178379811090545,0.24634764178686,0.0495101097095056,0.851627429529125,0.955145810569363,0.0646453890304143,0.142754729433242,0.117491648551635,0.0260916761703435,0.0217832414073828,0.00361967158614933,0.143222077932576,0.307004061341465,"III-B",0.955145810569363,"III"
"subject_33_day_18",2363891,0,18,41,0,90,581,0,0,0,0,0,24,1654,0,0,0,31,0,0,163,0,1734,0,0,13,35,26,24,0,0,0,160,0,0,0,0,0,0,0,0,378,0,0,0,0,3627,0,0,0,755,507,34,65,0,843,0,0,0,0,0,44,0,0,0,0,0,226,193,0,0,0,5311,0,1828,0,0,0,0,0,36,0,0,0,0,0,0,0,0,30,0,0,0,0,466,1910831,0,0,289,0,247142,136611,0,0,0,0,0,126,0,0,6963,0,0,0,0,0,10315,0,0,756,96,0,541,0,0,12,0,0,0,220,0,0,383,0,0,0,0,0,0,0,0,0,0,0,6455,212,1875,0,48,20,0,64,3343,0,1025,22,0,17,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,823,0,0,3585,0,0,0,0,0,0,0,0,0,180,0,0,32,0,0,0,49,1215,0,414,0,0,0,0,1636,94,0,358,0,1689,0,1940,0,124,0.957049517421549,0.979911840061037,0.0108134968956439,0.071021626098245,0.18331529577861,0.00896372590145307,0.026719012448946,0.0600482355697883,0.00909453052533155,0.0293141694111882,0.00291797188686581,0.0232150389983334,0.0903770867910939,"I-B",0.979911840061037,"I"
"subject_33_day_14",1826321,0,0,0,125,21,1045,0,13,0,0,0,54,745,0,0,0,0,0,12,170,0,237,0,0,0,0,20,0,0,0,0,140,0,0,0,0,0,0,0,0,1609,0,0,0,0,1963,0,0,0,1229,57,34,44,0,406,0,0,0,0,0,58,0,0,0,0,0,0,63,0,0,0,3023,22,2686,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,710236,0,0,1032,0,995285,81827,0,0,0,0,0,34,0,0,1393,0,0,0,0,26,2091,0,0,1295,41,0,196,0,0,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,759,113,201,0,0,37,0,17,5224,0,30,33,0,68,0,0,124,85,0,0,0,0,141,0,19,0,0,14,0,0,0,626,23,61,0,0,6318,0,0,0,0,0,0,61,0,0,0,0,0,15,0,52,0,59,1264,0,1961,0,0,0,0,276,0,0,21,0,336,0,972,13,0,0.378318060635336,0.478939560560069,0.0433333666386946,0.6386514632494,0.819470556709787,0.0552507954396258,0.124645867769075,0.122469022070401,0.0199203591262806,0.026866790631919,0.00273931735036933,0.118918381869556,0.279303529622505,"III-B",0.819470556709787,"III"
"subject_33_day_13",1132114,0,0,0,223,38,1682,0,0,0,0,30,26,710,0,0,0,0,0,0,167,30,1172,0,45,0,45,55,0,0,0,0,100,0,0,0,0,0,0,0,0,1050,0,0,0,0,3819,0,0,0,5545,87,50,61,0,669,0,0,0,0,0,42,0,0,0,0,0,0,167,0,0,0,3960,35,4074,66,0,0,0,0,61,0,0,0,0,0,0,0,0,24,0,0,0,0,58,304362,0,0,243,0,713204,40230,0,0,0,0,0,0,0,0,860,0,0,0,0,0,1175,0,0,1815,41,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,134,1066,0,14,192,0,99,20626,0,107,407,0,357,17,0,741,194,0,0,0,0,324,0,37,0,38,24,0,0,0,1623,66,55,0,0,9072,0,0,16,0,0,0,134,15,0,0,0,0,0,0,297,0,105,2191,30,3368,0,0,16,0,1079,0,0,16,0,1476,0,1026,71,138,0.231273610913706,0.307883807475934,0.0478385324952977,0.794151646274968,0.932378159547602,0.0623962098033254,0.138939687305369,0.12205980293431,0.0222593881294912,0.0229912847814387,0.00307649327900445,0.134494522265138,0.295919186502199,"III-B",0.932378159547602,"III"
"subject_33_day_26",2216599,0,0,0,0,0,13,0,0,0,0,0,33,429,0,0,0,0,0,0,131,0,1554,0,0,0,21,16,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,24,0,0,2125,111,28,0,0,583,0,0,0,0,0,34,0,0,0,0,0,84,142,0,0,0,1223,0,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,78,2153499,0,0,77,0,5758,8363,0,0,0,0,0,0,0,0,763,0,0,0,0,0,1223,0,0,861,44,0,327,0,0,0,0,0,0,24,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1311,65,1368,0,0,137,0,160,19059,0,211,168,0,48,21,0,534,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2763,0,43,0,0,4278,0,0,14,0,0,0,0,0,0,0,0,0,28,0,0,0,74,923,0,204,0,0,0,0,1912,0,0,54,0,593,0,790,0,82,0.999625962409083,0.906561930833127,0.00449016915288404,0.00301240504600913,0.0998187598264849,0.00161690594225621,0.0105294077796788,0.0415582320017289,0.00639484200176228,0.0264780653003304,0.00264773174851877,0.00714639551876754,0.0283143654110303,"I-A",0.999625962409083,"I"
"subject_33_day_10",1013966,0,0,0,39,33,376,0,0,0,0,0,98,1666,0,0,0,0,0,0,318,17,1511,0,0,0,31,36,0,0,0,0,102,0,0,0,0,0,0,0,0,756,0,0,0,0,6036,0,0,0,901,74,61,132,0,549,0,0,0,0,0,52,0,0,0,0,32,0,194,0,0,0,2900,16,5036,98,0,0,0,28,57,0,0,0,0,0,0,0,0,28,0,0,0,0,92,344177,0,0,378,0,564349,40066,0,0,0,0,0,25,0,0,1199,0,0,0,0,15,1846,0,0,1582,16,0,283,0,0,16,0,0,0,29,0,0,61,0,0,0,0,0,0,0,0,0,0,0,1853,388,1545,0,0,19,0,45,5684,0,529,27,0,20,0,0,74,0,0,0,0,0,25,0,0,0,0,0,0,0,0,746,0,153,0,0,8316,0,0,0,0,0,0,177,0,0,19,0,0,24,0,0,0,110,10618,0,1606,0,0,0,0,3366,45,0,145,0,889,0,1938,145,150,0.322824957567222,0.418694104092163,0.0453776428801543,0.681408518474338,0.8683469943611,0.0600106020602337,0.134868396328253,0.127862901168401,0.0210207026338612,0.026249530018082,0.00330874498087742,0.1346318118585,0.287550051071489,"III-B",0.8683469943611,"III"
"subject_33_day_5",1954828,0,0,0,0,28,80,0,0,0,0,0,0,94,0,0,0,0,0,0,147,0,1567,0,0,0,0,12,0,0,0,0,135,0,0,0,0,0,0,0,0,390,0,0,0,0,64,19,0,0,43,23,26,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,157,95,373642,0,0,0,0,17,0,0,0,0,0,0,0,0,0,28,0,0,0,0,132,906945,0,0,647,0,298225,57358,53,0,0,0,0,57,0,0,2604,0,0,0,0,0,6326,0,0,438,0,0,0,0,0,22,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1028,979,1697,0,0,0,0,21,1891,0,36,0,0,51,0,0,3018,0,47,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0,0,2380,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,26,282348,0,1353,0,0,0,0,9370,0,0,17,0,21,0,12,0,84,0.579685291210997,0.735361398265997,0.0387515423580874,0.146158399456081,0.322065665111354,0.111928968863421,0.241096750488492,0.11717795872149,0.0197876129515236,0.0396927057540404,0.0118521704829867,0.221960191387611,0.147191709360877,"I-B",0.735361398265997,"I"
